"","X.1","X","H","diameter","albedo","rot_per","diameter_sigma","epoch","e","a","q","i","om","w","ma","ad","n","tp","per","moid","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","rms","neo_flag","pha_flag","class_var"
"111",111,124,9.04,48.418,0.182,3.968,0.533,2458600.5,0.0777761861175909,2.74436197325615,2.53091596565014,4.66337673719269,168.992263914793,109.785761201447,164.327769382901,2.95780798086215,0.216791367283185,2457842.50040139,1660.58272758503,1.51881,2.13436,3.339,3.8055e-08,1.0201e-08,1.0537e-07,4.7806e-06,5.0721e-05,5.9525e-05,3.073e-05,1.0994e-08,1.2087e-09,0.00014172,9.2585e-06,0.41004,0,0,"X"
"115",115,131,9.38,42.87,0.199,5.1684,1.6,2458600.5,0.389710554729003,2.60811535634766,1.59170527402818,24.9946939380663,258.392614394202,255.199352032367,272.421293656371,3.62452543866714,0.233998934322446,2458974.76968032,1538.46854492049,0.772763,2.19379,3.177,4.8389e-08,8.7194e-09,1.2466e-07,4.6418e-06,1.1933e-05,1.2886e-05,9.8015e-06,1.2117e-08,1.1735e-09,4.3352e-05,7.7151e-06,0.39429,0,0,"X"
"117",117,134,8.23,79.24,0.1436,8.403,2,2458600.5,0.206991389510553,2.42839622261605,1.92573911421457,2.30380207413522,343.579482244555,340.112232503647,338.126207811851,2.93105333101752,0.260450233375248,2458684.48453672,1382.22183691164,0.912862,2.39626,3.478,3.7346e-08,6.7874e-09,9.1508e-08,4.3253e-06,0.00010254,0.0001031,1.3291e-05,8.1923e-09,1.0919e-09,5.1235e-05,5.795e-06,0.41615,0,0,"X"
"118",118,135,9.69,36.893,0.201,11.4969,0.518,2458600.5,0.085214595564097,2.28633942624024,2.09150993671093,9.57921532122553,186.454925791358,132.884872747356,216.903944045536,2.48116891576955,0.285097241761283,2459102.42016966,1262.72705332391,1.09158,2.74636,3.578,3.6633e-08,6.5327e-09,8.3179e-08,5.2063e-06,2.3754e-05,3.963e-05,3.222e-05,7.0894e-09,1.2219e-09,0.00011345,5.412e-06,0.44912,0,0,"X"
"119",119,138,7.78,151.116,0.052,20.991,1.596,2458600.5,0.174812464272934,2.78219306979069,2.2958310431775,10.9088824035234,1.82993038526303,165.600268368533,272.723487093538,3.26855509640388,0.21238467545282,2459011.43601843,1695.03755029619,1.30419,1.70412,3.284,3.1809e-08,7.4008e-09,8.8626e-08,4.0141e-06,1.7869e-05,2.0822e-05,1.1495e-05,8.6945e-09,8.4743e-10,5.4841e-05,6.7633e-06,0.53061,0,0,"X"
"158",158,180,7.84,115.383,0.101,52.23,1.464,2458600.5,0.206253125615842,3.1255673818326,2.4809093400067,18.888038797296,143.0211913591,318.888988119838,210.552256076982,3.77022542365849,0.178365466869652,2459438.37375744,2018.32791020633,1.52686,1.4654,3.1,3.6999e-08,1.3316e-08,1.1406e-07,4.5394e-06,1.2336e-05,1.597e-05,1.1164e-05,1.6063e-08,1.1399e-09,6.5063e-05,1.2899e-05,0.4398,0,0,"X"
"161",161,183,8.31,62.483,0.215,6.4416,0.32,2458600.5,0.0663212417286903,3.18800180546695,2.97656956709508,1.14301562070221,331.564699453527,210.231889254724,291.799873075687,3.39943404383883,0.173151491114184,2458994.37548144,2079.10424382427,1.97954,1.56507,3.194,4.1565e-08,1.7684e-08,1.3042e-07,4.6329e-06,0.00022713,0.00022987,3.7312e-05,1.8857e-08,1.4407e-09,0.00021656,1.7299e-05,0.48425,0,0,"X"
"181",181,208,8.24,179.008,0.028,5.7366,1.06,2458600.5,0.056376363783213,3.14745633731575,2.97001419385146,7.17014359744796,0.668748999616289,249.212581879989,127.462829923654,3.32489848078005,0.17650804417557,2457878.36390406,2039.56710121332,1.96638,1.7181,3.194,4.0301e-08,1.5495e-08,1.2545e-07,5.6264e-06,3.5754e-05,6.1326e-05,4.9661e-05,1.6368e-08,1.3034e-09,0.00028081,1.5061e-05,0.48359,0,0,"X"
"198",198,241,9.3,40.802,0.222,4.5478,0.303,2458600.5,0.121543377326622,2.86076395545211,2.5130570425722,11.3519390142066,206.909696448418,279.438039458438,194.76911861212,3.20847086833203,0.203695313014505,2459411.66683022,1767.34552539441,1.55855,1.96062,3.262,3.8677e-08,1.2182e-08,1.0974e-07,4.7001e-06,2.1918e-05,2.9195e-05,1.9527e-05,1.3663e-08,1.3011e-09,9.6755e-05,1.1289e-05,0.45888,0,0,"X"
"207",207,260,9.44,50.011,0.137,8.002,0.525,2458600.5,0.0888782052365411,2.33183357946237,2.12458439600946,3.63593320070187,96.6298552456107,65.7930045977189,312.698623717978,2.53908276291529,0.276794684532182,2458771.38975665,1300.60301052546,1.13623,2.43761,3.562,3.4609e-08,7.0528e-09,7.974e-08,4.3365e-06,5.8812e-05,6.3938e-05,2.5533e-05,7.6797e-09,1.2558e-09,9.2441e-05,5.9007e-06,0.45931,0,0,"X"
"214",215,278,8.57,126.59,0.0412,23.896,3.7,2458600.5,0.0401337816951412,4.28340223817737,4.11149310783788,2.33577875690143,71.966650904563,23.1686216091846,191.715785436595,4.45531136851687,0.111178493515617,2460114.13999675,3238.03631994197,3.12849,0.648434,3.026,3.6108e-08,3.1257e-08,1.6318e-07,3.8205e-06,0.00010108,0.00011437,5.3697e-05,3.2511e-08,1.2169e-09,0.00048755,3.5443e-05,0.47042,0,0,"X"
"216",217,281,10.91,39.03,0.0502,6.42,1,2458600.5,0.0803692754526572,2.34002826267206,2.15196188666236,9.03281629306486,144.900051602575,296.647875255573,192.109616283426,2.52809463868175,0.275341972739527,2459210.25223663,1307.46502764604,1.18504,2.61888,3.544,3.3291e-08,7.2757e-09,7.7356e-08,4.5243e-06,2.37e-05,3.77e-05,2.958e-05,7.8605e-09,1.2842e-09,0.00010809,6.0978e-06,0.42817,0,0,"B"
"220",221,288,9.51,37.586,0.889,6.902,1.002,2458600.5,0.201247761813786,2.87599694734668,2.29720899870988,6.67877474223729,181.952449635429,190.337884011317,304.975609552848,3.45478489598348,0.202079120375366,2458872.79132008,1781.48043860886,1.29688,2.00496,3.256,3.8297e-08,1.3459e-08,1.1163e-07,4.4661e-06,3.6404e-05,3.8023e-05,1.423e-05,1.6168e-08,1.4185e-09,7.1449e-05,1.2506e-05,0.47835,0,0,"A"
"223",224,303,9.74,65.99,0.047,18.36,0.286,2458600.5,0.221607225777528,2.4036041010134,1.87094806432033,15.8456189222479,159.030600680768,172.286716951,328.377767428477,2.93626013770647,0.264490251393285,2458720.05916108,1361.10876716094,0.861074,2.45781,3.44,3.2973e-08,7.2765e-09,7.9187e-08,3.2809e-06,9.6464e-06,1.2485e-05,1.0634e-05,8.8891e-09,1.2011e-09,4.067e-05,6.1808e-06,0.44105,0,0,"X"
"228",229,316,10.03,18.648,0.926,8.169,0.162,2458600.5,0.085073717223306,2.28665030618583,2.09211646464879,1.76567727114187,151.351673140241,186.728020243865,324.576381251288,2.48118414772287,0.285039103442806,2458724.77634777,1262.98460685495,1.08181,2.78139,3.596,3.6621e-08,5.7285e-09,8.3372e-08,4.016e-06,0.00014301,0.00014564,2.9425e-05,6.2159e-09,1.0711e-09,0.00010342,4.7461e-06,0.47457,0,0,"X"
"230",231,321,9.01,69.855,0.089,17.5845,0.32,2458600.5,0.24615468528944,2.78079992057013,2.09629299126929,8.05439865467324,252.364604968716,114.932910075479,195.615195674096,3.46530684987097,0.212544298911357,2459373.91431959,1693.76455564278,1.11016,2.09491,3.274,3.8334e-08,7.7608e-09,1.0684e-07,4.3822e-06,3.3153e-05,3.4328e-05,9.081e-06,9.6712e-09,8.8977e-10,4.4063e-05,7.0906e-06,0.45517,0,0,"X"
"233",234,331,9.7,40.37,0.1719,8.0074,1.8,2458600.5,0.0878854294856022,2.77333815119958,2.5296021366726,2.84523345558922,31.5666905234342,297.413750394922,38.5452071636762,3.01707416572656,0.213402663133741,2458419.87804057,1686.95176861212,1.51913,2.25934,3.329,3.9741e-08,1.0344e-08,1.1127e-07,4.269e-06,8.5445e-05,8.8651e-05,2.4115e-05,1.1253e-08,1.194e-09,0.00011299,9.4383e-06,0.4857,0,0,"X"
"236",237,336,8.74,64.549,0.135,4.653,1.303,2458600.5,0.136946096139913,2.38299491251387,2.05665306212382,7.85366182185221,355.47267443096,98.4805760262463,77.7080982987211,2.70933676290391,0.267928801342405,2458310.46735734,1343.64054254821,1.09062,2.46875,3.512,3.3431e-08,4.3219e-09,7.9735e-08,3.4391e-06,2.724e-05,3.12e-05,1.4111e-05,4.9138e-09,7.2889e-10,5.2453e-05,3.6553e-06,0.53051,0,0,"X"
"237",238,337,8.5,50.506,0.276,4.6084,0.479,2458600.5,0.0222172323393083,2.91131115604316,2.84662987967732,6.05003278905242,287.423028556219,110.117431599573,141.249008187682,2.97599243240899,0.198413462957994,2457888.60774187,1814.39300858437,1.86007,2.15134,3.275,4.2885e-08,1.1299e-08,1.2528e-07,4.8718e-06,4.2739e-05,0.00011825,0.0001087,1.155e-08,1.1551e-09,0.00054816,1.0563e-05,0.51309,0,0,"X"
"248",250,358,8.86,43.89,0.2621,5.537,4.2,2458600.5,0.157433199854107,2.72722219964927,2.29786688204533,6.7718632086448,6.05825236007535,338.344220372755,182.890780741941,3.15657751725321,0.218838278031561,2459409.81554046,1645.05041457181,1.29141,2.25643,3.328,3.4904e-08,1.0369e-08,9.2711e-08,4.03e-06,3.8667e-05,4.1719e-05,1.6395e-05,1.2001e-08,1.248e-09,7.614e-05,9.3815e-06,0.49875,0,0,"X"
"263",265,386,7.41,100.51,0.19,24.144,2.9,2458600.5,0.235067244078014,2.74114880932482,2.09679451310911,18.1127174879532,128.228101299056,157.244529050505,101.244892721871,3.38550310554054,0.217172661958058,2458134.30461514,1657.66720707013,1.08997,1.89123,3.239,3.7196e-08,8.4971e-09,1.0304e-07,4.3299e-06,8.8948e-06,1.1512e-05,8.3587e-06,1.0494e-08,1.0098e-09,3.6858e-05,7.7077e-06,0.5117,0,0,"L"
"279",281,408,7.62,171.012,0.054,9.022,1.155,2458600.5,0.0725908669643415,2.57554529274309,2.38858422703694,11.2681517325033,242.15281061519,353.223652268036,139.306421054573,2.76250635844924,0.238451625005107,2458016.28749547,1509.74018311802,1.37686,2.24906,3.397,3.0808e-08,5.8948e-09,7.9922e-08,3.4576e-06,1.6918e-05,2.9148e-05,2.3872e-05,6.3227e-09,8.1863e-10,9.9841e-05,5.1831e-06,0.47084,0,0,"X"
"292",294,440,8.51,65.131,0.204,10.446,1.065,2458600.5,0.0801062518209088,2.80676258722973,2.5819233566156,8.15924264361773,253.526952435575,202.893434645542,196.400394462466,3.03160181784386,0.209602064252136,2459381.02478214,1717.54033665884,1.60079,2.15402,3.303,4.1317e-08,1.1457e-08,1.1418e-07,4.6021e-06,3.2149e-05,4.3676e-05,2.9456e-05,1.2375e-08,1.2834e-09,0.00014101,1.0517e-05,0.45947,0,0,"X"
"305",307,475,8.55,138.493,0.035,27.33,0.975,2458600.5,0.0724855862485253,2.65076796116953,2.45862549149534,10.9261844784202,286.341554843193,0.897328683675322,145.123908032592,2.84291043084371,0.228373919028113,2457965.03379331,1576.36214122894,1.4416,2.305,3.361,4.5742e-08,9.8406e-09,1.2037e-07,4.9914e-06,1.9108e-05,3.2155e-05,2.6759e-05,1.0554e-08,1.2717e-09,0.00011596,8.7781e-06,0.49146,0,0,"X"
"317",319,503,10,30.438,0.239,7.588,0.298,2458600.5,0.215067927469217,2.72265791243235,2.13710151799786,12.8977564673203,104.47532028575,248.175115068848,322.239093354918,3.30821430686684,0.2193888021627,2458772.61865999,1640.92240101216,1.16808,2.22241,3.288,4.2104e-08,1.1953e-08,1.1357e-07,4.3263e-06,2.0178e-05,2.3156e-05,1.5722e-05,1.4523e-08,1.4447e-09,7.2402e-05,1.0806e-05,0.45795,0,0,"X"
"318",320,506,9.2,45.17,0.198,4.706,0.284,2458600.5,0.100393062119624,3.15434092055693,2.83766697657299,9.49756896639496,293.433580645311,100.56093117274,5.43702738800791,3.47101486454088,0.175930496731639,2458569.59559463,2046.26262466102,1.86385,1.95554,3.178,4.3681e-08,1.5914e-08,1.4144e-07,4.4389e-06,2.983e-05,3.7615e-05,2.3585e-05,1.7511e-08,1.3314e-09,0.00013403,1.5485e-05,0.45634,0,0,"X"
"327",329,522,9.8,31.89,0.2512,10.03,1.5,2458600.5,0.178096815324079,2.96615267038181,2.4378903260218,4.31306454963957,260.620011167427,189.923450769542,223.801364434745,3.49441501474183,0.192936245389871,2459306.42560403,1865.90134618065,1.45461,1.71917,3.236,3.9868e-08,1.2951e-08,1.1768e-07,4.5484e-06,6.2627e-05,6.4053e-05,1.2909e-05,1.5258e-08,1.2636e-09,6.8018e-05,1.2221e-05,0.50879,0,0,"X"
"335",337,542,9.5,45.613,0.144,10.718,2.352,2458600.5,0.154292669635233,3.05705447762498,2.58537338105188,8.47947506256825,294.966786321438,109.305284023235,115.693677660647,3.52873557419808,0.184395070541144,2457973.0771664,1952.32984777472,1.60985,1.91982,3.2,3.9613e-08,1.3876e-08,1.2058e-07,4.9062e-06,3.0118e-05,3.4059e-05,1.5656e-05,1.6017e-08,1.2554e-09,8.4004e-05,1.3292e-05,0.4786,0,0,"X"
"337",339,546,9.52,52.462,0.101,9.105,1.716,2458600.5,0.234849462917822,2.77473578773472,2.12309057824636,16.8578861573845,193.081586924303,196.382859439484,288.72598616049,3.42638099722308,0.213241446812628,2458934.74090347,1688.22714993266,1.1309,2.03711,3.234,4.1246e-08,1.107e-08,1.1252e-07,4.6605e-06,1.3494e-05,1.5522e-05,1.0006e-05,1.367e-08,1.2762e-09,4.8046e-05,1.0103e-05,0.48802,0,0,"X"
"343",345,558,9.5,79.82,0.05,10.059,2.7,2458600.5,0.0657870671040951,2.71172355410891,2.533327214687,9.30136577755179,112.068207275786,128.503351820348,150.148723833829,2.89011989353083,0.220717085995954,2457920.22315076,1631.04726748068,1.53101,2.16382,3.341,3.514e-08,9.0797e-09,9.6557e-08,4.2752e-06,1.9392e-05,3.4787e-05,2.9204e-05,9.677e-09,1.1085e-09,0.00013113,8.1919e-06,0.47308,0,0,"X"
"348",350,569,8.81,87.486,0.069,8.12,0.784,2458600.5,0.118542281426814,3.4217585559635,3.01613549024787,1.81700559989926,223.364259812516,160.850132715023,275.56133547839,3.82738162167914,0.155714849769794,2459142.7646886,2311.91823087019,2.01916,1.62416,3.13,3.7516e-08,1.5839e-08,1.26e-07,4.2225e-06,0.00012392,0.00012527,1.8753e-05,1.7717e-08,1.0812e-09,0.00012125,1.6053e-05,0.49384,0,0,"T"
"351",353,577,9.4,69.29,0.0769,10.061,2.1,2458600.5,0.192351153140879,2.75058506904723,2.22150685920391,6.1501988866687,29.4014395099045,261.197298540426,56.7167610892826,3.27966327889055,0.216056060042845,2458337.99053335,1666.23421684451,1.21505,1.94654,3.31,3.0157e-08,8.9826e-09,8.2188e-08,3.8858e-06,2.8756e-05,3.0444e-05,1.1178e-05,1.071e-08,1.0584e-09,5.1086e-05,8.1621e-06,0.48438,0,0,"X"
"352",354,578,7.85,85.57,0.1748,16.286,2.2,2458600.5,0.0779299250498734,3.01222960618386,2.77748677874095,11.0192626123161,82.6488873254119,228.238137561536,350.055660764628,3.24697243362678,0.188526308942193,2458653.2477533,1909.54780804829,1.77546,1.94716,3.217,4.1419e-08,1.4941e-08,1.2852e-07,4.8264e-06,2.267e-05,3.9607e-05,3.4845e-05,1.6105e-08,1.4027e-09,0.00018499,1.4207e-05,0.4531,0,0,"K"
"353",355,580,9.7,61.481,0.031,16.54,0.265,2458600.5,0.0339433704847405,3.2104644653175,3.10149048054314,21.8975939492889,102.45321996659,26.8286248462076,197.627740840803,3.31943845009187,0.171337439681307,2459548.17529771,2101.11695768076,2.12574,1.85509,3.078,4.0039e-08,1.8964e-08,1.3012e-07,4.7515e-06,1.2176e-05,8.0247e-05,7.7086e-05,1.9608e-08,1.5181e-09,0.00044892,1.8617e-05,0.42573,0,0,"X"
"359",361,597,9.53,78.237,0.044,10.8903,0.524,2458600.5,0.249975523979918,2.76136207255457,2.07108914156947,12.2281764508351,91.526251664261,292.154801906741,18.3270150211774,3.45163500353967,0.214792464290947,2458515.17570763,1676.03645308693,1.11086,2.118,3.263,3.6856e-08,9.8452e-09,1.0359e-07,4.3362e-06,1.9984e-05,2.1563e-05,9.01e-06,1.2306e-08,1.1487e-09,4.18e-05,8.9634e-06,0.464,0,0,"X"
"364",366,605,10.3,35.758,0.096,12.295,0.165,2458600.5,0.220158236103702,2.5872266664209,2.01762740714121,8.59949660078561,318.474700358416,58.3915110122887,11.3080487513945,3.15682592570059,0.236838529336983,2458552.75418439,1520.02294984605,1.03284,2.38052,3.371,4.0848e-08,9.5466e-09,1.1006e-07,4.1534e-06,2.5761e-05,2.7938e-05,1.2302e-05,1.1648e-08,1.3109e-09,5.1768e-05,8.4131e-06,0.43128,0,0,"K"
"369",371,625,9,73.236,0.032,19.353,1.242,2458600.5,0.242882818802884,2.57298461441416,1.9480508585288,25.37154144279,341.638694272366,43.5562249223611,156.006542098775,3.19791837029953,0.238807680264479,2457947.22728312,1507.48920470774,0.997854,2.42953,3.255,4.7412e-08,7.7271e-09,1.2005e-07,5.3407e-06,1.15e-05,1.6123e-05,1.2146e-05,9.6039e-09,1.0758e-09,4.9725e-05,6.7909e-06,0.4407,0,0,"X"
"370",372,626,9.95,38.018,0.047,27.888,0.146,2458600.5,0.058166679072854,2.90085247534298,2.73211952037201,6.47246373771372,142.472546649645,177.020359963157,78.3730815787095,3.06958543031395,0.199487463982702,2458207.62778631,1804.62467572006,1.7182,2.13778,3.275,3.8871e-08,1.2416e-08,1.1385e-07,4.3579e-06,3.8358e-05,5.4028e-05,3.8571e-05,1.3138e-08,1.2808e-09,0.00019319,1.1586e-05,0.45894,0,0,"X"
"374",376,633,9.7,74.017,0.043,11.7554,0.633,2458600.5,0.182419878410887,3.0518600138506,2.49514008119692,12.2813942994691,133.243943974069,220.364526342994,282.019180894513,3.60857994650428,0.184866049371057,2459022.32336546,1947.35594353196,1.50185,1.85005,3.177,3.6371e-08,1.3197e-08,1.0872e-07,3.6446e-06,1.8617e-05,2.1015e-05,1.1793e-05,1.5604e-08,1.1991e-09,6.4909e-05,1.2631e-05,0.47865,0,0,"X"
"387",389,677,9.02,39.585,0.344,11.61624,0.581,2458600.5,0.219212893585527,2.57250283745598,2.00857704670028,6.09431858021471,281.117205573068,121.242374052375,311.52704111632,3.13642862821169,0.238874769067647,2458803.4220544,1507.06582116277,1.02504,2.30007,3.387,3.9154e-08,8.9362e-09,1.0012e-07,5.0644e-06,3.7933e-05,3.96e-05,1.1799e-05,1.0895e-08,1.2447e-09,4.9715e-05,7.8527e-06,0.47855,0,0,"X"
"389",391,686,11.71,21.533,0.079,7.3962,0.535,2458600.5,0.272652736325435,2.72086788951982,1.97901581426223,14.8794177890075,334.338123986087,52.8091608506502,120.366731483112,3.46271996477741,0.219605337243414,2458052.39523627,1639.30442000583,1.0168,2.18411,3.257,5.5243e-08,7.8936e-09,1.4972e-07,5.7093e-06,1.9037e-05,2.1649e-05,7.9777e-06,1.0046e-08,9.5566e-10,3.5836e-05,7.1338e-06,0.41225,0,0,"X"
"395",397,711,8.32,112.818,0.038,11.7426,0.624,2458600.5,0.187019282357025,2.57443117440932,2.09296290369374,12.7649868365644,230.82024936171,181.483057603168,97.6638261923832,3.05589944512491,0.238606431280379,2458191.19072167,1508.76067366757,1.10352,2.32067,3.369,4.7784e-08,8.8233e-09,1.2647e-07,4.8162e-06,1.7002e-05,1.9846e-05,1.1001e-05,1.0473e-08,1.2267e-09,4.5147e-05,7.7564e-06,0.52117,0,0,"X"
"397",399,714,10,25.458,0.273,11.83,0.591,2458600.5,0.0828802259344288,2.76828417270295,2.53884815501863,13.8197605502486,46.0833893136716,300.960063021171,45.2018813378367,2.99772019038727,0.21398733463883,2458389.26375364,1682.34255829959,1.56439,2.35383,3.291,4.371e-08,1.1548e-08,1.2146e-07,4.9074e-06,1.8637e-05,3.3221e-05,2.8645e-05,1.2505e-08,1.3389e-09,0.00013367,1.0527e-05,0.43523,0,0,"X"
"399",401,717,9.7,70.911,0.042,17.447,1.283,2458600.5,0.199197192736461,3.0570989216738,2.44813339855871,6.92838152536169,38.5405476629031,174.530122284063,189.444900854729,3.66606444478888,0.184391049457459,2459525.46408935,1952.37242295242,1.4423,1.30089,3.193,4.3829e-08,1.4172e-08,1.3299e-07,4.9867e-06,3.4786e-05,3.6198e-05,1.068e-05,1.6995e-08,1.2822e-09,6.0254e-05,1.3576e-05,0.44096,0,0,"X"
"403",405,730,9.62,34.597,0.209,8.184,0.409,2458600.5,0.140738267435014,2.98840156816929,2.56781910906506,10.6884373439994,46.1501751944417,288.603954406167,124.712130429454,3.40898402727351,0.190785621199422,2457946.82322056,1886.93465333901,1.58306,2.07917,3.216,4.7803e-08,1.5067e-08,1.4612e-07,5.1528e-06,2.5139e-05,2.9856e-05,1.6156e-05,1.7187e-08,1.4428e-09,8.5087e-05,1.427e-05,0.48028,0,0,"X"
"406",408,738,8.5,104.517,0.051,11.931,1.619,2458600.5,0.143926427339313,2.73668863906439,2.34280682050377,20.6619982604437,136.557477558052,45.2697950133851,134.577640017097,3.13057045762502,0.217703790117939,2457982.33143277,1653.62302514336,1.38819,1.96079,3.244,3.4277e-08,9.8699e-09,9.4741e-08,4.6328e-06,1.1041e-05,1.9604e-05,1.5859e-05,1.129e-08,1.1777e-09,7.2372e-05,8.9457e-06,0.45726,0,0,"X"
"415",417,756,10.2,32.894,0.217,6.5837,0.24,2458600.5,0.109620785447185,2.37300251504747,2.11287211547982,8.16865429548126,22.5106830192586,43.930785414111,43.3656029065588,2.63313291461512,0.269622900360902,2458439.66201907,1335.19815830971,1.13344,2.65053,3.522,3.677e-08,7.829e-09,8.6979e-08,4.7446e-06,2.5698e-05,3.2642e-05,2.0261e-05,8.6872e-09,1.3343e-09,7.4959e-05,6.6076e-06,0.48194,0,0,"X"
"416",418,758,10.5,52.926,0.04,14.229,0.199,2458600.5,0.205511048685559,2.61848031087718,2.08035367622632,19.9040529172969,318.35217443,0.857265629734251,346.521925272294,3.15660694552804,0.232610923175576,2458658.44257012,1547.64873070157,1.06646,2.17002,3.293,4.8761e-08,1.0919e-08,1.2656e-07,5.0805e-06,1.3195e-05,1.768e-05,1.5611e-05,1.3163e-08,1.4549e-09,6.7365e-05,9.6802e-06,0.40224,0,0,"X"
"418",420,770,10.49,29.322,0.123,5.892,0.165,2458600.5,0.247338017760465,2.65359441445368,1.99725963204247,14.9281355432424,218.187801325782,227.585000304119,136.175562673133,3.3099291968649,0.228009140430813,2458003.26270322,1578.88407157624,1.04207,2.10749,3.298,3.75e-08,9.9921e-09,9.8474e-08,4.8145e-06,1.9669e-05,2.2432e-05,1.1573e-05,1.2464e-08,1.2879e-09,4.9927e-05,8.9179e-06,0.33862,0,0,"X"
"421",423,778,7.9,80.572,0.157,11.186,2.22,2458600.5,0.227651260087212,2.66297747051075,2.05674729376512,14.5822781730143,283.737194230926,49.2253524409494,210.660929730359,3.26920764725638,0.22680511023146,2459258.94667308,1587.265823211,1.07436,2.16288,3.302,5.0099e-08,9.1323e-09,1.3475e-07,5.7619e-06,1.8091e-05,2.1135e-05,1.066e-05,1.1211e-08,1.1667e-09,4.8047e-05,8.165e-06,0.3585,0,0,"X"
"436",438,814,10.8,16.869,0.644,4.421,2.054,2458600.5,0.0760707279583799,2.65871405350688,2.45646374002344,13.8678054858467,57.0597237528995,58.6040042521103,302.957598022567,2.86096436699033,0.22735087349589,2458851.40029829,1583.45553929226,1.50174,2.32374,3.341,3.5434e-08,1.1201e-08,9.6359e-08,5.8135e-06,2.0803e-05,5.1422e-05,4.5956e-05,1.2053e-08,1.4368e-09,0.00020224,1.0007e-05,0.44137,0,0,"X"
"442",444,843,9.6,42.154,0.173,6.7859,0.321,2458600.5,0.0690467704415713,3.20267217161924,2.98153800138584,8.7772234078745,348.701331163185,352.936770107721,23.7319367815136,3.42380634185264,0.17196313130034,2458462.49404138,2093.47199761818,1.97275,1.9571,3.172,4.6128e-08,1.8284e-08,1.5203e-07,5.186e-06,3.0346e-05,4.5662e-05,3.427e-05,1.9547e-08,1.4726e-09,0.00019932,1.7928e-05,0.45223,0,0,"X"
"447",449,859,10.26,34.561,0.116,9.386,0.356,2458600.5,0.10645356575326,2.79736660087283,2.49957695149084,13.2965376924611,309.352902522603,21.692174971758,98.3665939266175,3.09515625025482,0.210658989164096,2458133.55294819,1708.92303921373,1.4913,2.22672,3.279,4.0057e-08,1.2773e-08,1.1407e-07,3.4764e-06,2.0547e-05,3.1147e-05,2.6636e-05,1.4133e-08,1.4428e-09,0.00012502,1.1705e-05,0.44732,0,0,"X"
"450",452,865,9.5,78.061,0.046,20.03,0.36,2458600.5,0.0521820390452426,3.12366884099995,2.96066943157448,8.66154936963514,91.059651560813,262.896876895226,323.410148054183,3.28666825042542,0.178528105223198,2458805.45289467,2016.48922196269,1.97045,1.99072,3.196,3.4936e-08,1.5363e-08,1.0898e-07,4.1117e-06,2.6636e-05,5.055e-05,4.4585e-05,1.6165e-08,1.3171e-09,0.00025004,1.4877e-05,0.46653,0,0,"X"
"453",455,871,9.91,34.431,0.165,5.945,0.322,2458600.5,0.0788211284125416,2.73218633152582,2.51683232184163,7.37409829646325,194.734739329214,17.8408180638399,226.186750424902,2.94754034121001,0.218242135412867,2459213.64122189,1649.54397700956,1.5126,2.01516,3.337,3.9634e-08,1.0222e-08,1.0737e-07,4.665e-06,2.8406e-05,3.7916e-05,2.5333e-05,1.1028e-08,1.2248e-09,0.00011665,9.2575e-06,0.48441,0,0,"X"
"459",461,906,9.76,82.66,0.032,22.44,0.34,2458600.5,0.160732096646461,2.80310695017793,2.35255769295156,19.5502819964057,43.1044054625734,88.0984214593511,99.7388952849934,3.2536562074043,0.210012222791531,2458125.5805217,1714.18594220278,1.46204,2.06795,3.222,4.1543e-08,1.1231e-08,1.1575e-07,4.9653e-06,1.3637e-05,2.2071e-05,1.53e-05,1.3036e-08,1.2621e-09,7.2747e-05,1.0302e-05,0.40273,0,0,"X"
"465",467,923,9.37,85.49,0.0432,19.437,2.5,2458600.5,0.153509735472337,2.94143674130603,2.48989756523953,8.98154225456376,150.223521198157,219.611201715876,278.025575482947,3.39297591737253,0.195373116672001,2459020.07883415,1842.62812679792,1.49522,2.08086,3.237,3.7843e-08,1.454e-08,1.0962e-07,4.3503e-06,2.489e-05,2.8603e-05,1.6951e-05,1.6772e-08,1.4486e-09,8.8186e-05,1.3662e-05,0.48128,0,0,"X"
"472",474,964,10.1,60.857,0.029,26.752,0.198,2458600.5,0.282258188524965,3.15357777924429,2.26345462790222,21.4574258396182,41.4611928201554,46.8529570879115,92.3597859876073,4.04370093058637,0.175994361314221,2458075.71167554,2045.52007980105,1.32707,1.61673,3.04,4.5751e-08,1.3695e-08,1.4251e-07,5.2714e-06,1.2995e-05,1.5943e-05,7.5023e-06,1.7561e-08,1.1464e-09,4.2071e-05,1.3325e-05,0.40377,0,0,"X"
"487",489,1021,10.2,34.297,0.125,3.822,0.987,2458600.5,0.174621618286663,2.80425511003193,2.31457154462952,21.0572403752154,111.963022878624,124.706022099101,94.4824738189918,3.29393867543435,0.209883256500804,2458150.33320064,1715.23925253476,1.35862,2.008,3.205,3.9754e-08,1.2445e-08,1.1383e-07,4.7002e-06,1.1528e-05,1.7689e-05,1.5412e-05,1.4619e-08,1.3972e-09,7.2008e-05,1.1418e-05,0.42407,0,0,"X"
